Order ID,Customer ID,Date,Time (Hr/Min),Customer Age Range,Gender,Product Type,Product Category,Product Name,Quantity,Unit Price,Tax Amount,Unit Cost,Cost,Shipping Method,Shipping Cost,Total Sales,Profit,Purchase Type,Channel,Country,City,Xmas Budget,Payment Method,Promotion Applied
ORD202100120,CUST2853621,23-07-2021,14:47,18 over,Male,Children,Accessories,Wireless Earbuds,1,76.25,1.52,22.76,22.76,Express,5.07,82.84,60.08,Xmas Market,In-store,Netherlands,Rotterdam,High,Cash,No
ORD202100121,CUST0535446,13-06-2022,22:16,18 over,Female,Teen,Electronics,JBL Headphones,1,155.91,3.9,47.79,47.79,Standard,4.15,163.96,116.17,Xmas Market,In-store,Italy,Lyon,High,PayPal,Yes
ORD202100122,CUST1864860,20-09-2024,09:53,12 to 17,Female,Adult,Video Games,PlayStation 5 Game,2,151.43,6.06,49,98,Standard,6.64,315.56,217.56,Online,Online,Belgium,Antwerp,High,PayPal,No
ORD202100123,CUST3257870,13-11-2021,02:05,18 over,Female,Teen,Technology,Kindle E-reader,1,152.47,3.05,56.42,56.42,Pickup,0,155.52,99.1,Online,Online,Netherlands,Antwerp,Medium,Debit Card,Yes
ORD202100124,CUST6786483,11-08-2022,03:26,12 to 17,Male,Teen,Accessories,VR Headset,1,281,8.43,109.44,109.44,Standard,6.3,295.73,186.29,In-store,In-store,United Kingdom,Rome,Low,PayPal,No
ORD202100125,CUST8777257,23-12-2025,03:46,1 to 11,Female,Adult,Puzzles,Harry Potter Puzzle,1,151.69,3.79,39.81,39.81,Pickup,0,155.48,115.67,Online,Online,United Kingdom,Munich,Medium,Other,No
ORD202100126,CUST9184272,09-01-2021,01:51,1 to 11,Female,Teen,Board Games,Chess Set,1,161.61,4.04,57.99,57.99,Express,9.72,175.37,117.38,Online,Online,Italy,Stockholm,High,Credit Card,No
ORD202100127,CUST5187998,02-05-2024,02:54,12 to 17,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,147.12,3.68,44.07,44.07,Pickup,0,150.8,106.73,Xmas Market,In-store,Sweden,The Hague,High,Cash,No
ORD202100128,CUST4675851,18-02-2025,12:49,1 to 11,Male,Children,Technology,Smartwatch Series 8,1,218.68,6.56,57.4,57.4,Express,12.72,237.96,180.56,Xmas Market,In-store,Italy,Brussels,Low,Cash,No
ORD202100129,CUST1557155,27-09-2023,03:06,18 over,Female,Adult,Electronics,JBL Headphones,1,152.89,3.82,50.47,50.47,Standard,3.04,159.75,109.28,Online,Online,Belgium,Amsterdam,High,Cash,No
ORD202100130,CUST4140761,23-03-2023,23:38,12 to 17,Male,Adult,Kitchen Appliances,Dolce Gusto Coffee Machine,1,160.61,3.21,43.61,43.61,Standard,1.53,165.35,121.74,Online,Online,Portugal,Salzburg,Medium,Credit Card,Yes
ORD202100131,CUST9030147,16-09-2024,00:45,1 to 11,Female,Adult,Home,Robot Vacuum,2,263.64,13.18,72.62,145.24,Express,14.05,554.51,409.27,Online,Online,United Kingdom,Stockholm,Medium,Cash,No
ORD202100132,CUST6633312,03-12-2021,15:52,12 to 17,Female,Adult,Home,Robot Vacuum,1,240.75,4.82,89.84,89.84,Express,6.47,252.04,162.2,In-store,In-store,Belgium,Munich,Low,Debit Card,No
ORD202100133,CUST3466616,21-11-2021,23:44,1 to 11,Female,Children,Building Sets,LEGO Star Wars Set,1,158.27,4.75,40.74,40.74,Standard,5.41,168.43,127.69,In-store,In-store,United Kingdom,Manchester,Low,PayPal,No
ORD202100134,CUST2571435,19-03-2025,13:21,1 to 11,Male,Adult,Clothing,The North Face Jacket,1,169.09,5.07,64.64,64.64,Standard,3.02,177.18,112.54,Xmas Market,In-store,Sweden,Lyon,Medium,Cash,No
ORD202100135,CUST9123458,14-02-2022,13:35,1 to 11,Male,Adult,General,Fisher-Price Learning Toy,2,140.91,7.05,40.77,81.54,Express,12.03,300.9,219.36,In-store,In-store,United Kingdom,Stockholm,Low,PayPal,No
ORD202100136,CUST7264360,21-11-2025,15:46,12 to 17,Male,Adult,Clothing,Levi's Jeans,1,152.97,3.82,48.61,48.61,Standard,6.91,163.7,115.09,Online,Online,Germany,Vienna,Medium,Cash,Yes
ORD202100137,CUST3754034,15-12-2023,19:08,1 to 11,Female,Children,Wearable Tech,Fitbit Inspire,1,157.39,3.15,51.76,51.76,Standard,3.23,163.77,112.01,Xmas Market,In-store,United Kingdom,Frankfurt,Low,Other,No
ORD202100138,CUST8077608,13-08-2023,20:35,1 to 11,Male,Teen,Wearable Tech,Fitbit Inspire,1,135.2,3.38,52.18,52.18,Standard,6.02,144.6,92.42,Online,Online,Germany,Munich,High,Debit Card,No
ORD202100139,CUST1260477,28-04-2022,17:37,1 to 11,Female,Children,Electronics,JBL Headphones,1,147.83,3.7,46.13,46.13,Pickup,0,151.53,105.4,In-store,In-store,France,Berlin,Low,PayPal,No
ORD202100140,CUST2700777,07-09-2024,12:36,12 to 17,Female,Children,Wearable Tech,Fitbit Inspire,1,142.89,4.29,44.9,44.9,Express,12.93,160.11,115.21,Xmas Market,In-store,Belgium,London,High,Credit Card,No
ORD202100141,CUST6026409,24-01-2021,14:44,18 over,Female,Teen,Technology,Kindle E-reader,1,141.45,2.83,51.12,51.12,Express,8.49,152.77,101.65,Online,Online,United Kingdom,Milan,High,Debit Card,No
ORD202100142,CUST5094037,17-05-2023,05:50,1 to 11,Female,Adult,Technology,Kindle E-reader,1,150.44,4.51,55.82,55.82,Standard,4.13,159.08,103.26,In-store,In-store,France,Stockholm,Low,Cash,No
ORD202100143,CUST0088241,26-05-2025,19:59,1 to 11,Male,Children,Accessories,Samsung Galaxy Case,1,146.86,3.67,56.6,56.6,Express,7.9,158.43,101.83,In-store,In-store,France,London,High,Other,No
ORD202100144,CUST2416362,16-12-2024,19:10,1 to 11,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,173.84,5.22,67.61,67.61,Standard,1.53,180.59,112.98,Xmas Market,In-store,Portugal,Funchal,High,Credit Card,No
ORD202100145,CUST7171499,07-05-2025,20:43,1 to 11,Male,Adult,Accessories,Ray-Ban Sunglasses,1,158.92,3.97,54.04,54.04,Standard,5.03,167.92,113.88,Xmas Market,In-store,Poland,Nice,Low,Debit Card,No
ORD202100146,CUST0061453,17-10-2022,16:08,12 to 17,Male,Children,Puzzles,Harry Potter Puzzle,1,158.59,3.96,51.72,51.72,Standard,1.96,164.51,112.79,Xmas Market,In-store,Netherlands,Lodz,High,Other,No
ORD202100147,CUST6012238,29-09-2024,11:43,18 over,Male,Adult,Electronics,JBL Headphones,1,151.8,3.04,38.56,38.56,Express,11.68,166.52,127.96,Online,Online,Germany,Coimbra,High,Credit Card,No
ORD202100148,CUST0685906,05-10-2021,06:36,12 to 17,Female,Adult,Technology,4K Streaming Stick,1,53.35,1.07,18.28,18.28,Standard,3.94,58.36,40.08,Online,Online,Netherlands,Paris,High,Other,No
ORD202100149,CUST5858837,05-11-2022,22:31,18 over,Female,Adult,General,Fisher-Price Learning Toy,1,175.92,3.52,52.29,52.29,Standard,1.82,181.26,128.97,Online,Online,France,Gothenburg,Medium,PayPal,No
ORD202100150,CUST7831458,25-12-2023,05:20,12 to 17,Female,Teen,Technology,Smartwatch Series 8,1,203.41,5.09,62.51,62.51,Standard,5.77,214.27,151.76,Xmas Market,In-store,Italy,Rotterdam,Low,Cash,No
ORD202100151,CUST2606187,10-08-2023,10:43,18 over,Female,Teen,Board Games,Chess Set,1,141.45,2.83,40.95,40.95,Express,8.33,152.61,111.66,In-store,In-store,Germany,Innsbruck,Medium,Debit Card,Yes
ORD202100152,CUST6002250,07-10-2022,20:21,12 to 17,Female,Teen,Books,Gordon Ramsay Cookbook,1,150.09,4.5,47.71,47.71,Standard,4.97,159.56,111.85,In-store,In-store,Austria,Innsbruck,High,Cash,No
ORD202100153,CUST6303799,06-04-2022,20:27,18 over,Female,Children,Books,DC Comics Graphic Novel,1,157.38,3.93,54.06,54.06,Standard,5.94,167.25,113.19,In-store,In-store,Germany,Coimbra,High,Credit Card,No
ORD202100154,CUST8443480,25-10-2025,10:21,12 to 17,Female,Teen,Video Games,PlayStation 5 Game,1,143.25,3.58,52.44,52.44,Standard,5.72,152.55,100.11,Xmas Market,In-store,Austria,Rome,High,Other,No
ORD202100155,CUST9363507,20-11-2024,01:31,18 over,Female,Teen,Accessories,Ray-Ban Sunglasses,1,158.57,4.76,59.65,59.65,Express,8.14,171.47,111.82,Online,Online,Portugal,Gothenburg,High,Credit Card,Yes
ORD202100156,CUST2591213,28-03-2025,10:17,1 to 11,Female,Teen,Accessories,Samsung Galaxy Case,1,149.87,4.5,40.81,40.81,Standard,2.6,156.97,116.16,Online,Online,Sweden,Paris,Medium,Debit Card,No
ORD202100157,CUST6602612,01-01-2023,21:21,1 to 11,Male,Teen,Board Games,Chess Set,1,150.09,3,45.66,45.66,Standard,5.34,158.43,112.77,In-store,In-store,Sweden,Frankfurt,Low,PayPal,No
ORD202100158,CUST3166433,29-11-2025,11:42,18 over,Female,Teen,Clothing,Nike Running Shoes,2,146.34,7.32,46.85,93.7,Standard,1.88,301.88,208.18,Online,Online,France,Ghent,Low,Debit Card,No
ORD202100159,CUST4504363,07-11-2023,02:23,12 to 17,Female,Adult,Accessories,Wireless Earbuds,1,85.34,2.56,30.9,30.9,Express,12.4,100.3,69.4,In-store,In-store,Belgium,Krakow,High,Credit Card,No
ORD202100160,CUST4952233,10-04-2024,05:12,1 to 11,Female,Teen,Toys,Barbie Doll,1,140.45,2.81,47.76,47.76,Standard,1.93,145.19,97.43,Online,Online,Belgium,Utrecht,Low,Debit Card,No
ORD202100161,CUST6174660,19-01-2025,11:25,12 to 17,Female,Adult,Board Games,Chess Set,1,148.86,2.98,45.15,45.15,Express,6.61,158.45,113.3,Xmas Market,In-store,Belgium,Nice,High,Cash,No
ORD202100162,CUST6496323,31-12-2023,15:54,18 over,Female,Teen,Board Games,Chess Set,1,148.63,2.97,54.16,54.16,Express,14.36,165.96,111.8,Online,Online,Germany,Salzburg,Low,Other,Yes
ORD202100163,CUST5484201,01-07-2023,08:50,12 to 17,Female,Teen,Books,DC Comics Graphic Novel,2,154.93,9.3,45.5,91,Standard,2.94,322.1,231.1,Online,Online,France,Birmingham,Low,Other,No
ORD202100164,CUST8842559,06-02-2022,19:11,12 to 17,Male,Children,Toys,Barbie Doll,1,148.82,3.72,56.8,56.8,Standard,1.83,154.37,97.57,Xmas Market,In-store,Poland,Liverpool,Medium,Cash,Yes
ORD202100165,CUST4434455,10-01-2025,01:49,1 to 11,Male,Children,Board Games,Chess Set,1,142.83,4.28,47.14,47.14,Standard,1.25,148.36,101.22,In-store,In-store,Poland,Lyon,High,Cash,Yes
ORD202100166,CUST3615247,17-10-2024,23:40,1 to 11,Female,Adult,Video Games,PlayStation 5 Game,1,160.65,4.82,44.11,44.11,Pickup,0,165.47,121.36,Xmas Market,In-store,Portugal,Hamburg,Medium,Debit Card,No
ORD202100167,CUST1337246,24-02-2024,10:22,1 to 11,Female,Adult,Video Games,PlayStation 5 Game,1,166.73,3.33,65.67,65.67,Standard,5.51,175.57,109.9,Online,Online,Austria,Funchal,Medium,Other,No
ORD202100168,CUST0145888,31-05-2022,06:25,1 to 11,Male,Children,Electronics,JBL Headphones,1,178.63,3.57,70.66,70.66,Express,5.71,187.91,117.25,Online,Online,Belgium,Lisbon,Medium,Debit Card,No
ORD202100169,CUST0071086,19-11-2021,15:54,1 to 11,Male,Teen,Clothing,Levi's Jeans,1,160.54,4.01,60.43,60.43,Standard,4.82,169.37,108.94,Online,Online,Austria,Paris,Medium,PayPal,No
ORD202100170,CUST8263038,09-12-2025,06:26,1 to 11,Male,Adult,Accessories,Wireless Earbuds,1,75.98,1.9,28.72,28.72,Pickup,0,77.88,49.16,Xmas Market,In-store,Italy,London,High,Other,No
ORD202100171,CUST3998746,16-12-2023,10:16,18 over,Male,Children,Accessories,VR Headset,1,273.72,6.84,97.79,97.79,Standard,2.75,283.31,185.52,Online,Online,Belgium,Malmo,Medium,Debit Card,Yes
ORD202100172,CUST6395511,18-12-2024,16:11,12 to 17,Male,Children,Toys,Hot Wheels Car Set,2,149.44,7.47,46.29,92.58,Standard,1,307.35,214.77,In-store,In-store,Germany,Hamburg,Medium,Debit Card,No
ORD202100173,CUST2426533,18-10-2024,15:18,12 to 17,Male,Adult,Technology,Smartwatch Series 8,1,199.33,4.98,71.15,71.15,Pickup,0,204.31,133.16,In-store,In-store,Italy,Warsaw,High,Other,No
ORD202100174,CUST0121131,18-04-2025,07:14,12 to 17,Male,Children,Accessories,Portable Charger,1,28.32,0.85,7.21,7.21,Standard,2.65,31.82,24.61,In-store,In-store,Austria,Malmo,Medium,PayPal,No
ORD202100175,CUST8945811,03-12-2021,10:53,12 to 17,Male,Children,Toys,Barbie Doll,1,155.17,3.88,54.95,54.95,Standard,5.96,165.01,110.06,Online,Online,Austria,Manchester,High,PayPal,No
ORD202100176,CUST0268879,11-08-2024,11:12,12 to 17,Male,Teen,Board Games,Chess Set,1,163.31,4.9,59.86,59.86,Standard,1.11,169.32,109.46,Xmas Market,In-store,Belgium,Brussels,Low,Cash,No
ORD202100177,CUST6842254,02-07-2022,16:25,1 to 11,Female,Children,Clothing,Nike Running Shoes,1,148.29,4.45,52.6,52.6,Standard,5.82,158.56,105.96,Xmas Market,In-store,Belgium,The Hague,Low,PayPal,No
ORD202100178,CUST5918614,21-05-2022,12:48,1 to 11,Female,Teen,General,Fisher-Price Learning Toy,1,163.29,4.08,51.53,51.53,Standard,2.7,170.07,118.54,Xmas Market,In-store,Germany,Nice,Low,Cash,Yes
ORD202100179,CUST7468072,28-09-2023,10:29,18 over,Female,Adult,Technology,Smartwatch Series 8,1,210.1,6.3,69.45,69.45,Standard,2.07,218.47,149.02,Xmas Market,In-store,United Kingdom,Liverpool,Medium,Credit Card,No
ORD202100180,CUST4794020,29-01-2025,08:01,12 to 17,Male,Teen,Wearable Tech,Fitbit Inspire,1,161.41,4.04,41.82,41.82,Standard,4.44,169.89,128.07,Xmas Market,In-store,Belgium,The Hague,High,Debit Card,Yes
ORD202100181,CUST7195543,09-03-2025,05:39,1 to 11,Male,Adult,Video Games,PlayStation 5 Game,1,157.45,3.94,51.16,51.16,Standard,4.32,165.71,114.55,In-store,In-store,United Kingdom,Ghent,Low,Debit Card,No
ORD202100182,CUST2400605,11-11-2022,06:05,1 to 11,Male,Teen,Video Games,PlayStation 5 Game,1,158.06,4.74,56.2,56.2,Standard,5.98,168.78,112.58,Xmas Market,In-store,Germany,Munich,Medium,Credit Card,No
ORD202100183,CUST3321816,17-06-2025,04:09,18 over,Female,Children,Accessories,Portable Charger,1,29.89,0.9,10.18,10.18,Standard,5.18,35.97,25.79,Online,Online,United Kingdom,Liverpool,Medium,PayPal,No
ORD202100184,CUST4935064,10-06-2022,18:46,12 to 17,Female,Children,Books,DC Comics Graphic Novel,1,157.07,4.71,62.23,62.23,Pickup,0,161.78,99.55,Xmas Market,In-store,Netherlands,Brussels,Medium,Credit Card,Yes
ORD202100185,CUST2277632,23-04-2025,18:42,12 to 17,Male,Children,Wearable Tech,Fitbit Inspire,2,143.22,8.59,45.31,90.62,Standard,6.88,301.91,211.29,In-store,In-store,Portugal,The Hague,High,PayPal,No
ORD202100186,CUST1869759,03-08-2021,00:54,1 to 11,Male,Teen,Board Games,Chess Set,1,152.11,3.04,46.28,46.28,Express,14.21,169.36,123.08,In-store,In-store,Poland,Frankfurt,Low,PayPal,No
ORD202100187,CUST1516466,02-02-2025,19:33,12 to 17,Female,Children,Video Games,PlayStation 5 Game,3,153.25,11.49,44.48,133.44,Express,12.72,483.96,350.52,Online,Online,Italy,Berlin,Medium,PayPal,No
ORD202100188,CUST9680368,13-08-2023,04:32,18 over,Female,Children,Accessories,Samsung Galaxy Case,1,140.08,2.8,43.46,43.46,Standard,4.56,147.44,103.98,In-store,In-store,Poland,Liverpool,Low,Credit Card,No
ORD202100189,CUST7987414,04-10-2025,12:35,18 over,Male,Teen,Wearable Tech,Fitbit Inspire,1,159.65,4.79,42.14,42.14,Express,10.46,174.9,132.76,In-store,In-store,Netherlands,Lyon,Medium,Cash,No
ORD202100190,CUST7631333,25-09-2025,21:33,1 to 11,Male,Children,Toys,Barbie Doll,1,142.93,4.29,37.96,37.96,Standard,2.81,150.03,112.07,In-store,In-store,Portugal,Funchal,High,PayPal,No
ORD202100191,CUST4244004,16-12-2025,09:27,18 over,Female,Adult,Board Games,Chess Set,1,153.47,4.6,53.1,53.1,Express,12.59,170.66,117.56,Xmas Market,In-store,Italy,Lyon,High,Debit Card,No
ORD202100192,CUST7382421,08-10-2024,00:50,18 over,Female,Adult,Technology,Smart Speaker,1,100.24,2.51,29.6,29.6,Standard,1.49,104.24,74.64,In-store,In-store,United Kingdom,Frankfurt,High,Credit Card,No
ORD202100193,CUST9930084,14-08-2025,07:58,18 over,Female,Adult,Accessories,Portable Charger,1,28.25,0.57,10.18,10.18,Standard,2.49,31.31,21.13,Xmas Market,In-store,United Kingdom,London,Low,Other,No
ORD202100194,CUST2526715,21-08-2024,01:20,18 over,Female,Teen,Toys,Hot Wheels Car Set,1,152.77,3.06,48.29,48.29,Pickup,0,155.83,107.54,In-store,In-store,Italy,Frankfurt,High,Debit Card,No
ORD202100195,CUST7770152,07-01-2025,07:42,18 over,Male,Teen,Puzzles,Harry Potter Puzzle,4,159.88,19.19,44.88,179.52,Pickup,0,658.71,479.19,Xmas Market,In-store,France,Porto,Low,Credit Card,No
ORD202100196,CUST8785480,16-12-2025,23:45,12 to 17,Female,Children,Books,DC Comics Graphic Novel,1,151.85,4.56,45.37,45.37,Standard,2.78,159.19,113.82,Xmas Market,In-store,United Kingdom,Liverpool,High,Credit Card,No
ORD202100197,CUST6914564,10-10-2021,01:21,1 to 11,Male,Teen,Puzzles,Harry Potter Puzzle,1,164.64,4.94,48.53,48.53,Standard,1.4,170.98,122.45,Online,Online,Netherlands,Brussels,Low,PayPal,No
ORD202100198,CUST4196460,26-11-2021,07:08,12 to 17,Male,Teen,Toys,Hot Wheels Car Set,1,159.8,3.2,52.45,52.45,Standard,6.36,169.36,116.91,In-store,In-store,United Kingdom,Ghent,Low,Credit Card,No
ORD202100199,CUST5739422,13-06-2022,07:37,12 to 17,Female,Adult,Books,DC Comics Graphic Novel,1,149.59,2.99,57.98,57.98,Standard,6.7,159.28,101.3,In-store,In-store,Poland,Lyon,High,Debit Card,No
ORD202100200,CUST6214794,09-02-2022,02:54,18 over,Male,Adult,Accessories,Portable Charger,1,27.2,0.68,8.04,8.04,Express,14.16,42.04,34,Xmas Market,In-store,Sweden,Liverpool,Low,Cash,No
ORD202100201,CUST7709897,27-08-2021,16:52,1 to 11,Male,Adult,Toys,Barbie Doll,1,164.11,3.28,47.73,47.73,Pickup,0,167.39,119.66,Xmas Market,In-store,Poland,Lyon,Medium,PayPal,Yes
ORD202100202,CUST2482969,19-08-2024,19:34,1 to 11,Female,Teen,Wearable Tech,Fitbit Inspire,1,145.42,3.64,49.57,49.57,Standard,6.43,155.49,105.92,Xmas Market,In-store,France,Rome,Medium,Credit Card,No
ORD202100203,CUST2701760,03-04-2022,23:20,18 over,Female,Children,Accessories,Portable Charger,2,30.9,1.54,9.13,18.26,Standard,4.75,68.09,49.83,In-store,In-store,Sweden,Milan,Low,Debit Card,No
ORD202100204,CUST8965807,10-03-2021,19:37,1 to 11,Male,Children,Technology,Kindle E-reader,1,154.19,3.08,47.25,47.25,Standard,5.96,163.23,115.98,Xmas Market,In-store,Sweden,Venice,Low,PayPal,No
ORD202100205,CUST5006933,20-08-2022,22:51,12 to 17,Female,Adult,Toys,Hot Wheels Car Set,1,173.75,4.34,50.61,50.61,Pickup,0,178.09,127.48,Xmas Market,In-store,Poland,Krakow,High,PayPal,Yes
ORD202100206,CUST3885188,13-09-2025,20:20,12 to 17,Female,Children,Toys,Hot Wheels Car Set,1,155.8,3.12,48.12,48.12,Standard,5.83,164.75,116.63,In-store,In-store,Netherlands,Milan,High,Other,No
ORD202100207,CUST4021754,20-05-2025,11:26,12 to 17,Male,Teen,Technology,Kindle E-reader,1,138.41,2.77,41.25,41.25,Standard,4.55,145.73,104.48,Online,Online,Italy,Innsbruck,Low,Credit Card,Yes
ORD202100208,CUST3388228,18-12-2024,14:28,1 to 11,Male,Teen,Accessories,Samsung Galaxy Case,1,157.5,4.72,42.01,42.01,Standard,1.53,163.75,121.74,In-store,In-store,Sweden,Vienna,Medium,Cash,No
ORD202100209,CUST2369323,05-02-2024,06:55,1 to 11,Male,Teen,Accessories,Samsung Galaxy Case,2,159.41,6.38,58.54,117.08,Standard,5.62,330.82,213.74,Xmas Market,In-store,Sweden,Milan,Low,Other,Yes
ORD202100210,CUST2548735,05-06-2021,20:48,1 to 11,Male,Children,Clothing,Levi's Jeans,1,154.46,3.09,45.92,45.92,Standard,6.29,163.84,117.92,In-store,In-store,France,Rotterdam,High,PayPal,No
ORD202100211,CUST1329066,04-11-2025,05:45,12 to 17,Female,Teen,Accessories,Ray-Ban Sunglasses,1,154.23,3.86,57.61,57.61,Standard,6.59,164.68,107.07,In-store,In-store,Sweden,Paris,Low,Cash,No
ORD202100212,CUST2411030,08-07-2021,12:06,12 to 17,Female,Adult,Accessories,VR Headset,1,279.86,5.6,106.57,106.57,Pickup,0,285.46,178.89,Xmas Market,In-store,France,Stockholm,High,Debit Card,No
ORD202100213,CUST2182996,10-01-2025,20:55,12 to 17,Female,Adult,Board Games,Chess Set,1,158.17,4.75,47.55,47.55,Standard,4.88,167.8,120.25,Online,Online,Sweden,Antwerp,Medium,Cash,No
ORD202100214,CUST6861189,07-02-2024,07:25,18 over,Female,Teen,Wearable Tech,Fitbit Inspire,1,146.94,2.94,37.56,37.56,Standard,2.15,152.03,114.47,Online,Online,France,London,Medium,Cash,No
ORD202100215,CUST5034449,26-06-2021,16:47,1 to 11,Female,Children,Home,Robot Vacuum,1,239.58,7.19,61.02,61.02,Standard,4.88,251.65,190.63,In-store,In-store,Netherlands,Antwerp,Medium,Cash,No
ORD202100216,CUST1975805,21-10-2022,18:02,12 to 17,Female,Children,Technology,Kindle E-reader,1,154.56,4.64,51.13,51.13,Standard,3.55,162.75,111.62,Xmas Market,In-store,Netherlands,Ghent,Low,Other,No
ORD202100217,CUST9760406,01-10-2024,19:25,12 to 17,Male,Children,Board Games,Chess Set,2,149.99,7.5,54.86,109.72,Standard,6.54,314.02,204.3,In-store,In-store,United Kingdom,Rome,Low,Debit Card,No
ORD202100218,CUST0078083,25-04-2023,01:13,1 to 11,Male,Teen,Electronics,JBL Headphones,1,162.75,4.88,59.76,59.76,Standard,6.76,174.39,114.63,Xmas Market,In-store,Italy,The Hague,Medium,Credit Card,No
ORD202100219,CUST5601599,09-05-2025,14:28,1 to 11,Female,Adult,Toys,Barbie Doll,1,157.45,3.94,55.65,55.65,Standard,3.94,165.33,109.68,Online,Online,Italy,Munich,Low,Credit Card,No
ORD202100220,CUST6289267,02-06-2025,12:56,1 to 11,Male,Adult,Board Games,Chess Set,2,159.57,6.38,44.55,89.1,Express,9,334.52,245.42,Xmas Market,In-store,Portugal,Porto,High,Credit Card,No
ORD202100221,CUST5915994,05-02-2022,11:34,18 over,Male,Teen,General,Fisher-Price Learning Toy,1,173.85,4.35,62.99,62.99,Standard,6.5,184.7,121.71,In-store,In-store,Italy,Brussels,High,PayPal,Yes
ORD202100222,CUST5716798,16-12-2022,17:14,1 to 11,Male,Adult,Accessories,Ray-Ban Sunglasses,1,149.25,4.48,56.89,56.89,Standard,1.23,154.96,98.07,Xmas Market,In-store,Italy,Munich,Medium,PayPal,No
ORD202100223,CUST5054259,13-03-2021,07:55,18 over,Female,Teen,Puzzles,Harry Potter Puzzle,1,147.91,2.96,43.45,43.45,Standard,2.06,152.93,109.48,Online,Online,France,Paris,Low,Credit Card,No
ORD202100224,CUST6971230,05-05-2023,08:09,18 over,Male,Children,Technology,Kindle E-reader,2,146.88,8.81,36.97,73.94,Standard,3.4,305.97,232.03,Xmas Market,In-store,Netherlands,Antwerp,High,Other,No
ORD202100225,CUST8467847,13-03-2025,15:53,12 to 17,Female,Children,Technology,Smartwatch Series 8,1,185.2,3.7,51.67,51.67,Express,12.21,201.11,149.44,Xmas Market,In-store,Poland,Rome,Low,Credit Card,No
ORD202100226,CUST1407658,30-11-2023,14:51,12 to 17,Female,Children,Clothing,Nike Running Shoes,1,160.5,4.81,53.14,53.14,Standard,4.14,169.45,116.31,Xmas Market,In-store,Netherlands,Ghent,Low,Credit Card,No
ORD202100227,CUST4798236,02-03-2023,21:07,18 over,Female,Children,General,Fisher-Price Learning Toy,1,155.06,4.65,52.33,52.33,Standard,5.36,165.07,112.74,Online,Online,United Kingdom,Nice,High,Cash,Yes
ORD202100228,CUST1447375,25-12-2023,13:33,18 over,Female,Teen,Accessories,Samsung Galaxy Case,1,149.28,3.73,50.72,50.72,Standard,2.15,155.16,104.44,Online,Online,Sweden,Nice,High,Credit Card,No
ORD202100229,CUST8135472,20-05-2024,06:03,12 to 17,Male,Teen,Toys,Barbie Doll,1,152.91,3.82,52.2,52.2,Standard,4.76,161.49,109.29,Xmas Market,In-store,Netherlands,Utrecht,Medium,Cash,No
